   724	-20	-18.944	51.638	0.509
   725	-19	-18.944	13.095	0.512
   726	-19	-18.945	33.883	0.505
   727	-20	-18.955	-14.089	0.505
   728	-19	-18.956	-1.987	0.509
   729	-20	-18.966	13.007	0.506
   730	-16	-18.937	11.104	0.507
   731	-21	-18.957	-0.065	0.511
   732	-21	-18.978	-6.528	0.509
   733	-19	-18.978	19.533	0.508
   734	-14	-18.928	20.608	0.510
   735	-15	-18.889	8.129	0.511
   736	-19	-18.890	-1.040	0.509
   737	-17	-18.871	-12.370	0.509
   738	-20	-18.882	36.098	0.509
   739	-19	-18.884	-12.896	0.516
   740	-20	-18.895	-13.956	0.513
   741	-16	-18.866	58.409	0.510
   742	-14	-18.817	-5.894	0.509
   743	-17	-18.799	5.250	0.509
   744	-20	-18.811	22.370	0.513
   745	-17	-18.793	32.393	0.512
   746	-16	-18.765	34.882	0.506
   747	-18	-18.757	-11.001	0.512
   748	-16	-18.730	-3.631	0.512
   749	-19	-18.732	-8.465	0.510
   750	-17	-18.715	4.994	0.516
   751	-18	-18.708	-15.666	0.510
   752	-19	-18.711	18.848	0.511
   753	-16	-18.684	7.345	0.512
   754	-19	-18.687	23.562	0.507
   755	-19	-18.690	-22.403	0.508
   756	-19	-18.693	-4.405	0.509
   757	-16	-18.666	12.260	0.512
   758	-19	-18.670	9.307	0.510
   759	-21	-18.693	35.527	0.507
   760	-16	-18.666	13.658	0.509
   761	-17	-18.649	-17.977	0.511
   762	-20	-18.663	12.031	0.511
   763	-15	-18.626	8.538	0.512
   764	-20	-18.640	-9.824	0.508
   765	-18	-18.634	17.456	0.509
   766	-19	-18.637	21.194	0.508
   767	-19	-18.641	-15.012	0.510
   768	-14	-18.594	-25.237	0.509
   769	-20	-18.608	13.029	0.511
   770	-19	-18.612	-39.289	0.509
   771	-16	-18.586	40.061	0.509
   772	-19	-18.590	13.110	0.509
   773	-19	-18.594	17.982	0.511
   774	-19	-18.599	8.445	0.508
   775	-20	-18.613	9.278	0.510
   776	-19	-18.616	11.370	0.511
   777	-18	-18.610	-2.073	0.511
   778	-14	-18.564	-21.468	0.507
   779	-17	-18.549	16.679	0.511
   780	-19	-18.553	19.944	0.509
   781	-18	-18.548	-18.299	0.508
   782	-20	-18.562	7.356	0.507
   783	-19	-18.566	-8.685	0.507
   784	-16	-18.541	9.189	0.512
   785	-20	-18.555	20.903	0.511
   786	-19	-18.560	-23.054	0.511
   787	-18	-18.554	14.571	0.506
   788	-19	-18.559	2.665	0.512
   789	-20	-18.573	6.515	0.512
   790	-21	-18.597	27.779	0.508
   791	-18	-18.591	-5.334	0.504
   792	-19	-18.595	20.321	0.514
   793	-19	-18.599	60.488	0.507
   794	-17	-18.583	64.528	0.515
   795	-19	-18.588	18.362	0.510
   796	-18	-18.582	35.848	0.510
   797	-17	-18.566	-35.578	0.511
   798	-19	-18.570	-15.924	0.507
   799	-18	-18.565	36.024	0.506
   800	-16	-18.539	-1.044	0.509
   801	-19	-18.544	9.273	0.509
   802	-17	-18.528	6.742	0.511
   803	-20	-18.543	50.044	0.509
   804	-17	-18.527	52.974	0.510
   805	-17	-18.512	29.293	0.512
   806	-15	-18.477	69.189	0.511
   807	-16	-18.452	8.472	0.508
   808	-19	-18.458	-7.412	0.510
   809	-19	-18.463	37.615	0.506
   810	-17	-18.449	-26.903	0.508
   811	-19	-18.454	27.961	0.506
   812	-20	-18.469	12.091	0.510
   813	-19	-18.475	10.056	0.506
   814	-21	-18.500	-14.548	0.509
   815	-13	-18.445	45.907	0.511
   816	-21	-18.471	-36.749	0.510
   817	-18	-18.466	-44.401	0.514
   818	-20	-18.481	3.672	0.510
   819	-19	-18.486	3.472	0.511
   820	-20	-18.502	2.038	0.510
   821	-21	-18.527	-31.116	0.509
   822	-19	-18.531	-9.746	0.508
   823	-16	-18.506	63.589	0.505
   824	-16	-18.481	43.469	0.511
   825	-18	-18.476	24.949	0.511
   826	-20	-18.491	-31.550	0.507
   827	-16	-18.466	72.267	0.509
   828	-17	-18.452	32.097	0.507
   829	-18	-18.447	-38.625	0.510
   830	-19	-18.453	45.795	0.509
   831	-20	-18.468	7.328	0.510
   832	-20	-18.484	-19.092	0.506
   833	-17	-18.469	9.623	0.513
   834	-19	-18.474	17.778	0.509
   835	-19	-18.479	-12.331	0.506
   836	-18	-18.475	57.720	0.506
   837	-18	-18.470	17.893	0.508
   838	-18	-18.465	28.416	0.508
   839	-16	-18.440	44.255	0.508
   840	-17	-18.426	16.634	0.510
   841	-14	-18.382	23.201	0.510
   842	-18	-18.378	36.933	0.508
   843	-18	-18.374	23.316	0.510
   844	-18	-18.370	-7.348	0.513
   845	-17	-18.357	26.604	0.511
   846	-18	-18.353	28.856	0.509
   847	-17	-18.340	28.886	0.510
   848	-16	-18.316	-9.352	0.509
   849	-21	-18.343	42.643	0.509
   850	-19	-18.350	-45.226	0.510
   851	-20	-18.366	11.119	0.507
   852	-18	-18.362	-52.946	0.508
   853	-19	-18.369	26.704	0.509
   854	-20	-18.385	-9.913	0.506
   855	-19	-18.391	-8.860	0.510
   856	-19	-18.397	25.788	0.512
   857	-16	-18.373	35.555	0.505
   858	-19	-18.380	49.519	0.509
   859	-17	-18.366	-47.751	0.510
   860	-17	-18.352	41.317	0.507
   861	-18	-18.349	32.895	0.512
   862	-15	-18.315	34.771	0.510
   863	-19	-18.322	25.746	0.508
   864	-19	-18.329	4.626	0.506
   865	-16	-18.306	5.036	0.514
   866	-19	-18.312	8.549	0.507
   867	-21	-18.339	-15.723	0.513
   868	-16	-18.316	49.951	0.514
   869	-19	-18.323	-17.968	0.507
   870	-20	-18.340	-3.362	0.504
   871	-18	-18.336	30.929	0.508
   872	-17	-18.323	-29.243	0.511
   873	-17	-18.310	58.689	0.509
   874	-19	-18.317	-14.473	0.511
   875	-17	-18.303	-52.753	0.510
   876	-17	-18.290	21.622	0.509
   877	-17	-18.277	4.313	0.510
   878	-14	-18.235	113.417	0.509
   879	-14	-18.192	8.555	0.509
   880	-17	-18.180	2.603	0.514
   881	-17	-18.169	-18.737	0.512
   882	-21	-18.197	-1.137	0.511
   883	-13	-18.145	57.472	0.512
   884	-17	-18.133	45.952	0.511
   885	-15	-18.102	18.993	0.509
   886	-19	-18.111	-5.248	0.508
   887	-17	-18.100	2.965	0.509
   888	-18	-18.099	17.927	0.511
   889	-18	-18.098	-29.538	0.508
   890	-17	-18.087	42.905	0.510
   891	-17	-18.076	7.754	0.510
   892	-17	-18.065	61.049	0.510
   893	-19	-18.075	27.755	0.508
   894	-17	-18.064	-29.687	0.511
   895	-17	-18.053	3.605	0.509
   896	-16	-18.033	-40.510	0.508
   897	-20	-18.052	-5.139	0.508
   898	-20	-18.072	-6.052	0.513
   899	-18	-18.071	46.014	0.508
   900	-20	-18.091	-17.957	0.509
   901	-19	-18.100	14.229	0.510
   902	-17	-18.089	3.368	0.511
   903	-18	-18.088	43.445	0.509
   904	-17	-18.077	-17.676	0.510
   905	-17	-18.066	-18.026	0.510
   906	-19	-18.075	-6.634	0.510
   907	-19	-18.085	72.375	0.510
   908	-17	-18.074	45.051	0.509
   909	-20	-18.093	-10.197	0.508
   910	-19	-18.102	61.334	0.511
   911	-16	-18.081	4.459	0.512
   912	-19	-18.090	45.361	0.511
   913	-19	-18.099	-11.660	0.508
   914	-19	-18.108	-27.807	0.509
   915	-18	-18.107	36.604	0.509
   916	-17	-18.096	43.865	0.506
   917	-19	-18.105	7.410	0.509
   918	-17	-18.094	15.918	0.510
   919	-16	-18.073	83.957	0.510
   920	-17	-18.063	38.900	0.509
   921	-16	-18.042	36.168	0.510
   922	-20	-18.062	72.594	0.508
   923	-17	-18.051	-3.834	0.510
   924	-17	-18.040	37.156	0.509
   925	-18	-18.040	-38.471	0.510
   926	-15	-18.010	9.291	0.513
   927	-18	-18.010	15.297	0.510
   928	-19	-18.019	-36.530	0.509
   929	-17	-18.009	34.361	0.512
   930	-15	-17.979	33.197	0.509
   931	-18	-17.979	37.218	0.510
   932	-13	-17.930	32.484	0.513
   933	-15	-17.900	-4.222	0.510
   934	-18	-17.901	10.172	0.509
   935	-15	-17.872	7.048	0.513
   936	-20	-17.894	27.313	0.510
   937	-19	-17.905	38.218	0.508
   938	-17	-17.896	29.172	0.512
   939	-17	-17.887	10.312	0.513
   940	-17	-17.878	40.975	0.514
   941	-17	-17.869	80.063	0.507
   942	-21	-17.900	-22.369	0.510
   943	-19	-17.911	-6.370	0.510
   944	-16	-17.892	3.188	0.510
   945	-20	-17.913	8.795	0.511
   946	-17	-17.904	28.113	0.508
   947	-18	-17.905	20.658	0.508
   948	-16	-17.886	16.944	0.509
   949	-18	-17.887	-7.538	0.511
   950	-17	-17.878	20.859	0.511
   951	-20	-17.899	-11.533	0.509
   952	-20	-17.920	-41.382	0.509
   953	-19	-17.931	44.092	0.512
   954	-16	-17.912	-4.874	0.511
   955	-17	-17.903	15.124	0.513
   956	-17	-17.894	4.995	0.510
   957	-17	-17.885	22.265	0.511
   958	-18	-17.886	18.300	0.510
   959	-16	-17.867	23.963	0.510
   960	-19	-17.878	1.241	0.509
   961	-19	-17.890	33.006	0.511
   962	-20	-17.911	6.699	0.508
   963	-19	-17.922	-21.229	0.510
   964	-18	-17.922	10.808	0.509
   965	-14	-17.883	64.708	0.509
   966	-19	-17.894	-7.084	0.509
   967	-17	-17.885	-14.010	0.510
   968	-18	-17.887	2.827	0.511
   969	-16	-17.868	45.516	0.514
   970	-20	-17.889	4.861	0.511
   971	-13	-17.840	66.911	0.512
   972	-17	-17.832	5.870	0.515
   973	-20	-17.853	-29.075	0.507
   974	-19	-17.865	4.865	0.513
   975	-18	-17.866	48.146	0.511
   976	-19	-17.878	36.977	0.506
   977	-16	-17.859	17.222	0.509
   978	-18	-17.860	-2.026	0.512
   979	-20	-17.882	14.133	0.509
   980	-17	-17.873	3.307	0.509
   981	-17	-17.864	11.616	0.511
   982	-15	-17.835	8.644	0.510
   983	-20	-17.857	19.540	0.508
   984	-15	-17.829	20.098	0.510
   985	-14	-17.790	79.002	0.509
   986	-19	-17.802	1.185	0.511
   987	-19	-17.814	34.916	0.508
   988	-18	-17.816	-11.337	0.508
   989	-14	-17.778	10.408	0.510
   990	-21	-17.810	-46.078	0.508
   991	-18	-17.812	-3.874	0.506
   992	-19	-17.824	28.940	0.507
   993	-15	-17.796	38.067	0.510
   994	-19	-17.808	51.028	0.514
   995	-18	-17.810	22.519	0.508
   996	-20	-17.832	-24.565	0.514
   997	-17	-17.823	20.522	0.507
   998	-19	-17.835	39.616	0.510
   999	-19	-17.847	-17.388	0.510
  1000	-16	-17.828	-35.748	0.513
  1001	-18	-17.830	86.582	0.513
  1002	-15	-17.802	37.594	0.510
  1003	-17	-17.794	21.270	0.511
  1004	-18	-17.796	40.435	0.516
  1005	-19	-17.808	17.218	0.510
  1006	-18	-17.810	-11.349	0.511
  1007	-17	-17.802	53.500	0.509
  1008	-15	-17.774	-9.621	0.511
  1009	-18	-17.776	-43.890	0.515
  1010	-16	-17.758	21.989	0.509
  1011	-19	-17.771	42.065	0.513
  1012	-16	-17.753	28.381	0.511
  1013	-16	-17.735	66.330	0.511
  1014	-17	-17.728	12.400	0.507
  1015	-16	-17.711	4.029	0.509
  1016	-19	-17.724	6.001	0.508
  1017	-13	-17.676	34.356	0.511
  1018	-17	-17.670	45.624	0.511
  1019	-19	-17.683	-33.527	0.509
  1020	-20	-17.706	36.860	0.510
  1021	-19	-17.719	23.169	0.510
  1022	-15	-17.692	36.165	0.512
  1023	-20	-17.715	-43.379	0.510
  1024	-19	-17.728	13.057	0.509
  1025	-18	-17.730	-26.925	0.508
  1026	-20	-17.753	-38.475	0.511
  1027	-17	-17.746	42.432	0.511
  1028	-17	-17.738	4.638	0.510
  1029	-19	-17.751	32.357	0.509
  1030	-18	-17.753	19.359	0.512
  1031	-19	-17.766	17.314	0.508
  1032	-19	-17.778	-4.390	0.510
  1033	-16	-17.760	7.919	0.509
  1034	-17	-17.753	-29.975	0.508
  1035	-21	-17.785	-3.816	0.511
  1036	-14	-17.747	69.144	0.508
  1037	-15	-17.720	37.445	0.515
  1038	-19	-17.733	-1.109	0.509
  1039	-18	-17.735	45.170	0.509
  1040	-16	-17.718	69.688	0.511
  1041	-18	-17.721	3.676	0.512
  1042	-19	-17.734	-15.221	0.511
  1043	-17	-17.726	-28.672	0.511
  1044	-20	-17.749	30.020	0.514
  1045	-17	-17.741	28.476	0.507
  1046	-15	-17.714	51.401	0.507
  1047	-16	-17.697	65.107	0.509
  1048	-16	-17.680	37.909	0.512
  1049	-15	-17.653	20.320	0.508
  1050	-16	-17.637	1.155	0.512
  1051	-16	-17.620	-23.872	0.511
  1052	-14	-17.584	46.727	0.514
  1053	-21	-17.618	-3.741	0.509
  1054	-15	-17.592	49.457	0.509
  1055	-19	-17.606	-26.374	0.510
  1056	-18	-17.610	72.681	0.507
  1057	-20	-17.634	9.035	0.511
  1058	-16	-17.618	38.920	0.507
  1059	-19	-17.631	13.735	0.509
  1060	-20	-17.655	7.987	0.512
  1061	-16	-17.639	16.038	0.509
  1062	-20	-17.662	-7.331	0.510
  1063	-17	-17.656	-4.733	0.509
  1064	-21	-17.689	-61.781	0.508
  1065	-18	-17.692	103.596	0.507
  1066	-13	-17.645	18.169	0.510
  1067	-18	-17.649	-10.943	0.509
  1068	-19	-17.662	13.266	0.508
  1069	-14	-17.626	11.804	0.513
  1070	-15	-17.599	40.252	0.508
  1071	-15	-17.573	-11.210	0.510
  1072	-18	-17.578	39.397	0.508
  1073	-17	-17.572	1.495	0.512
  1074	-16	-17.556	37.920	0.510
  1075	-17	-17.551	18.682	0.506
  1076	-19	-17.565	17.134	0.510
  1077	-19	-17.579	-2.532	0.507
  1078	-20	-17.604	-14.096	0.507
  1079	-19	-17.618	9.229	0.509
  1080	-16	-17.601	28.910	0.510
  1081	-19	-17.615	-28.465	0.509
  1082	-16	-17.599	11.532	0.508
  1083	-18	-17.603	-10.645	0.511
  1084	-11	-17.537	40.742	0.509
  1085	-19	-17.552	8.129	0.509
  1086	-15	-17.526	-2.762	0.511
  1087	-16	-17.511	5.814	0.510
  1088	-16	-17.496	61.946	0.515
  1089	-14	-17.461	70.820	0.512
  1090	-15	-17.436	-20.456	0.509
  1091	-16	-17.422	39.059	0.512
  1092	-19	-17.438	17.200	0.509
  1093	-19	-17.453	-7.634	0.508
  1094	-20	-17.479	53.192	0.509
  1095	-19	-17.494	48.055	0.509
  1096	-8	-17.399	59.668	0.511
  1097	-19	-17.415	5.974	0.509
  1098	-21	-17.451	-74.654	0.507
  1099	-19	-17.467	-32.690	0.508
  1100	-13	-17.422	81.743	0.511
  1101	-17	-17.418	47.619	0.514
  1102	-15	-17.393	47.874	0.510
  1103	-21	-17.430	-28.275	0.508
  1104	-17	-17.425	38.668	0.506
  1105	-11	-17.361	-26.725	0.510
  1106	-13	-17.317	25.520	0.508
  1107	-15	-17.294	-23.962	0.509
  1108	-18	-17.301	-2.101	0.509
  1109	-16	-17.288	-21.703	0.511
  1110	-17	-17.285	7.298	0.510
  1111	-18	-17.293	27.413	0.508
  1112	-16	-17.280	34.254	0.513
  1113	-21	-17.317	-31.762	0.509
  1114	-18	-17.324	38.469	0.513
  1115	-14	-17.290	49.860	0.512
  1116	-17	-17.287	-12.212	0.509
  1117	-15	-17.265	51.291	0.512
  1118	-16	-17.252	-29.948	0.512
  1119	-16	-17.239	33.834	0.509
  1120	-18	-17.247	5.258	0.510
  1121	-19	-17.265	67.877	0.511
  1122	-18	-17.272	42.165	0.512
  1123	-20	-17.299	16.507	0.509
  1124	-16	-17.286	63.334	0.509
  1125	-15	-17.263	20.533	0.508
  1126	-17	-17.261	27.078	0.508
  1127	-18	-17.268	25.569	0.509
  1128	-17	-17.265	26.423	0.510
  1129	-16	-17.253	26.955	0.508
  1130	-18	-17.260	-0.077	0.508
  1131	-19	-17.278	20.075	0.509
  1132	-16	-17.265	20.000	0.510
  1133	-17	-17.262	-14.756	0.511
  1134	-16	-17.250	20.866	0.511
  1135	-17	-17.247	20.610	0.513
  1136	-15	-17.225	25.858	0.509
  1137	-17	-17.222	26.154	0.513
  1138	-17	-17.220	86.472	0.509
  1139	-15	-17.198	25.791	0.510
  1140	-17	-17.196	23.769	0.511
  1141	-16	-17.184	41.920	0.513
  1142	-16	-17.172	53.320	0.513
  1143	-15	-17.150	46.347	0.507
  1144	-20	-17.179	12.607	0.509
  1145	-13	-17.137	24.673	0.508
  1146	-15	-17.116	15.556	0.510
  1147	-16	-17.105	38.925	0.511
  1148	-15	-17.084	-6.920	0.508
  1149	-15	-17.063	27.153	0.514
  1150	-16	-17.052	40.286	0.512
  1151	-18	-17.062	-5.180	0.509
  1152	-20	-17.091	-0.186	0.513
  1153	-12	-17.040	75.270	0.509
  1154	-13	-17.000	87.260	0.508
  1155	-17	-17.000	49.935	0.511
  1156	-13	-16.960	23.151	0.512
  1157	-16	-16.950	49.541	0.511
  1158	-17	-16.951	-4.485	0.513
  1159	-15	-16.931	115.803	0.509
  1160	-11	-16.872	27.775	0.510
  1161	-12	-16.823	18.213	0.512
  1162	-15	-16.805	87.802	0.509
  1163	-17	-16.807	37.737	0.508
  1164	-20	-16.839	1.653	0.511
  1165	-14	-16.810	-21.195	0.509
  1166	-20	-16.842	-39.038	0.514
  1167	-16	-16.834	-13.116	0.513
  1168	-17	-16.835	86.128	0.511
  1169	-12	-16.787	46.116	0.511
  1170	-14	-16.759	85.902	0.509
  1171	-17	-16.762	8.686	0.513
  1172	-15	-16.744	34.638	0.510
  1173	-13	-16.707	-15.282	0.510
  1174	-16	-16.700	57.351	0.512
  1175	-16	-16.693	-5.140	0.511
  1176	-19	-16.716	-40.790	0.507
  1177	-14	-16.688	11.866	0.513
  1178	-20	-16.722	-5.200	0.507
  1179	-16	-16.714	-20.963	0.511
  1180	-17	-16.717	54.614	0.508
  1181	-17	-16.720	24.621	0.510
  1182	-19	-16.743	-13.764	0.512
  1183	-15	-16.725	14.040	0.511
  1184	-17	-16.728	-4.172	0.509
  1185	-20	-16.761	-16.657	0.509
  1186	-10	-16.693	52.995	0.512
  1187	-13	-16.656	46.614	0.510
  1188	-18	-16.670	-16.244	0.512
  1189	-13	-16.633	102.761	0.512
  1190	-17	-16.637	5.481	0.509
  1191	-17	-16.640	27.613	0.512
  1192	-15	-16.624	54.479	0.510
  1193	-20	-16.658	-15.593	0.511
  1194	-18	-16.671	-3.478	0.511
  1195	-15	-16.654	47.303	0.510
  1196	-12	-16.608	64.586	0.511
  1197	-13	-16.572	90.718	0.512
  1198	-19	-16.596	64.834	0.511
  1199	-14	-16.570	66.160	0.513
  1200	-18	-16.584	7.082	0.511
  1201	-14	-16.559	18.732	0.507
  1202	-17	-16.563	-10.179	0.515
  1203	-17	-16.567	26.539	0.511
  1204	-16	-16.562	26.174	0.513
  1205	-17	-16.566	-3.609	0.510
  1206	-14	-16.540	48.199	0.513
  1207	-18	-16.555	97.066	0.509
  1208	-10	-16.489	35.038	0.510
  1209	-16	-16.485	-34.072	0.510
  1210	-18	-16.500	45.577	0.510
  1211	-15	-16.485	46.029	0.509
  1212	-17	-16.490	20.655	0.510
  1213	-19	-16.515	7.859	0.511
  1214	-15	-16.500	-25.855	0.508
  1215	-13	-16.465	16.354	0.510
  1216	-15	-16.450	42.671	0.509
  1217	-14	-16.426	-18.468	0.511
  1218	-18	-16.441	3.064	0.509
  1219	-16	-16.437	35.777	0.511
  1220	-16	-16.433	20.926	0.510
  1221	-19	-16.458	23.571	0.507
  1222	-21	-16.504	4.663	0.511
  1223	-10	-16.439	69.005	0.511
  1224	-17	-16.444	-16.874	0.509
  1225	-14	-16.420	86.263	0.508
  1226	-19	-16.446	-14.297	0.510
  1227	-17	-16.451	72.010	0.510
  1228	-18	-16.467	-11.662	0.512
  1229	-17	-16.472	19.606	0.510
  1230	-14	-16.447	92.151	0.508
  1231	-15	-16.433	61.636	0.509
  1232	-17	-16.439	76.988	0.509
  1233	-12	-16.394	-13.096	0.510
  1234	-18	-16.410	-12.537	0.510
  1235	-16	-16.406	19.191	0.510
  1236	-12	-16.362	76.975	0.507
  1237	-17	-16.368	17.092	0.508
  1238	-16	-16.365	-15.963	0.511
  1239	-16	-16.361	70.702	0.509
  1240	-15	-16.347	-9.419	0.511
  1241	-17	-16.354	23.870	0.508
  1242	-17	-16.360	15.547	0.507
  1243	-19	-16.387	-31.448	0.507
  1244	-11	-16.333	25.924	0.513
  1245	-13	-16.300	51.936	0.508
  1246	-18	-16.317	21.054	0.511
  1247	-15	-16.303	38.630	0.511
  1248	-15	-16.290	64.150	0.508
  1249	-16	-16.288	23.234	0.510
  1250	-16	-16.285	35.184	0.510
  1251	-18	-16.302	-25.082	0.512
  1252	-12	-16.259	46.708	0.509
  1253	-19	-16.286	11.115	0.512
  1254	-16	-16.283	-13.909	0.507
  1255	-15	-16.271	27.155	0.512
  1256	-16	-16.268	50.619	0.510
  1257	-13	-16.235	50.145	0.509
  1258	-18	-16.253	25.199	0.515
  1259	-13	-16.220	51.593	0.510
  1260	-17	-16.228	37.396	0.510
  1261	-19	-16.256	-8.127	0.508
  1262	-16	-16.253	69.280	0.510
  1263	-18	-16.271	2.811	0.508
  1264	-17	-16.278	16.489	0.507
  1265	-16	-16.275	12.107	0.511
  1266	-18	-16.292	28.354	0.514
  1267	-11	-16.240	2.442	0.511
  1268	-14	-16.217	121.327	0.510
  1269	-17	-16.225	19.640	0.513
  1270	-20	-16.263	-44.936	0.510
  1271	-16	-16.260	-15.941	0.510
  1272	-18	-16.277	-5.873	0.511
  1273	-18	-16.295	21.473	0.511
  1274	-15	-16.282	15.064	0.511
  1275	-14	-16.259	77.797	0.511
  1276	-12	-16.216	86.009	0.511
  1277	-16	-16.214	-7.630	0.512
  1278	-15	-16.202	103.681	0.510
  1279	-14	-16.180	31.993	0.510
  1280	-18	-16.198	-11.291	0.511
  1281	-16	-16.196	-14.973	0.512
  1282	-16	-16.194	-11.015	0.509
  1283	-11	-16.142	49.192	0.511
  1284	-14	-16.121	34.600	0.511
  1285	-17	-16.130	1.252	0.512
  1286	-21	-16.178	-33.781	0.511
  1287	-19	-16.207	19.458	0.508
  1288	-14	-16.185	42.687	0.510
  1289	-19	-16.213	54.042	0.512
  1290	-17	-16.221	8.784	0.513
  1291	-19	-16.248	17.429	0.510
  1292	-16	-16.246	4.391	0.514
  1293	-15	-16.233	13.764	0.509
  1294	-20	-16.271	-25.330	0.511
  1295	-13	-16.238	49.274	0.510
  1296	-11	-16.186	95.982	0.511
  1297	-17	-16.194	48.514	0.510
  1298	-15	-16.182	-8.710	0.510
  1299	-17	-16.190	35.570	0.512
  1300	-15	-16.178	36.020	0.509
  1301	-12	-16.137	8.540	0.510
  1302	-16	-16.135	10.461	0.511
  1303	-15	-16.124	-27.586	0.512
  1304	-17	-16.133	43.233	0.508
  1305	-9	-16.061	-24.540	0.510
  1306	-19	-16.091	8.982	0.511
  1307	-17	-16.100	50.254	0.510
  1308	-18	-16.119	37.992	0.510
  1309	-14	-16.098	-0.706	0.507
  1310	-19	-16.127	-9.121	0.510
  1311	-14	-16.105	71.559	0.511
  1312	-18	-16.124	11.850	0.507
  1313	-18	-16.143	-73.462	0.511
  1314	-16	-16.142	108.596	0.506
  1315	-19	-16.170	16.856	0.510
  1316	-16	-16.169	114.413	0.510
  1317	-14	-16.147	59.632	0.510
  1318	-13	-16.115	-16.199	0.510
  1319	-15	-16.104	9.734	0.511
  1320	-15	-16.093	-10.216	0.509
  1321	-12	-16.052	100.221	0.511
  1322	-20	-16.092	-0.260	0.509
  1323	-18	-16.111	-58.370	0.511
  1324	-19	-16.140	-1.815	0.507
  1325	-15	-16.128	33.933	0.511
  1326	-16	-16.127	45.737	0.511
  1327	-8	-16.046	57.647	0.511
  1328	-18	-16.065	21.494	0.510
  1329	-11	-16.015	41.925	0.509
  1330	-13	-15.985	29.244	0.509
  1331	-7	-15.895	105.085	0.509
  1332	-10	-15.836	19.752	0.510
  1333	-13	-15.807	11.482	0.510
  1334	-15	-15.799	47.611	0.510
  1335	-16	-15.801	41.517	0.512
  1336	-14	-15.783	61.865	0.510
  1337	-15	-15.775	-30.354	0.510
  1338	-16	-15.778	32.512	0.511
  1339	-10	-15.720	15.342	0.510
  1340	-14	-15.703	87.344	0.510
  1341	-20	-15.746	2.215	0.509
  1342	-16	-15.748	9.021	0.512
  1343	-13	-15.721	49.011	0.510
  1344	-20	-15.764	4.931	0.507
  1345	-16	-15.766	25.251	0.511
  1346	-16	-15.768	-48.224	0.509
  1347	-11	-15.721	57.807	0.511
  1348	-12	-15.683	94.725	0.510
  1349	-18	-15.707	25.900	0.511
  1350	-18	-15.729	52.829	0.510
  1351	-8	-15.652	97.674	0.508
  1352	-11	-15.606	115.526	0.510
  1353	-19	-15.640	46.996	0.509
  1354	-13	-15.613	60.705	0.510
  1355	-11	-15.567	93.563	0.510
  1356	-18	-15.591	88.848	0.510
  1357	-14	-15.576	72.716	0.509
  1358	-13	-15.550	73.760	0.512
  1359	-14	-15.534	27.315	0.510
  1360	-16	-15.539	111.562	0.510
  1361	-18	-15.564	66.020	0.512
  1362	-17	-15.578	-19.386	0.509
  1363	-13	-15.552	53.211	0.510
  1364	-18	-15.577	-1.669	0.510
  1365	-16	-15.581	14.080	0.510
  1366	-16	-15.585	60.156	0.510
  1367	-13	-15.559	31.378	0.510
  1368	-17	-15.574	74.571	0.510
  1369	-13	-15.548	92.342	0.511
  1370	-14	-15.532	44.812	0.512
  1371	-14	-15.517	18.169	0.510
  1372	-13	-15.492	72.915	0.510
  1373	-14	-15.477	50.241	0.510
  1374	-18	-15.502	-20.674	0.510
  1375	-17	-15.517	43.139	0.512
  1376	-10	-15.462	103.767	0.509
  1377	-19	-15.497	-37.108	0.510
  1378	-16	-15.502	61.383	0.511
  1379	-16	-15.507	15.145	0.511
  1380	-13	-15.482	133.223	0.511
  1381	-15	-15.477	46.626	0.508
  1382	-17	-15.493	16.558	0.511
  1383	-19	-15.528	-16.715	0.510
  1384	-15	-15.522	-17.901	0.511
  1385	-15	-15.517	18.411	0.512
  1386	-15	-15.512	92.330	0.510
  1387	-15	-15.507	-9.448	0.510
  1388	-16	-15.512	-20.547	0.508
  1389	-17	-15.527	30.947	0.511
  1390	-16	-15.532	-17.650	0.508
  1391	-19	-15.566	9.660	0.509
  1392	-13	-15.541	81.026	0.507
  1393	-15	-15.535	27.491	0.511
  1394	-16	-15.540	67.266	0.510
  1395	-16	-15.544	50.355	0.507
  1396	-19	-15.579	-78.945	0.508
  1397	-17	-15.593	-17.490	0.511
  1398	-15	-15.587	32.524	0.509
  1399	-13	-15.561	51.060	0.506
  1400	-16	-15.566	13.337	0.512
  1401	-16	-15.570	37.886	0.508
  1402	-14	-15.554	41.730	0.507
  1403	-12	-15.519	32.358	0.510
  1404	-16	-15.524	38.050	0.512
  1405	-17	-15.538	28.587	0.511
  1406	-15	-15.533	55.361	0.509
  1407	-12	-15.498	90.373	0.511
  1408	-14	-15.483	29.078	0.508
  1409	-17	-15.498	89.334	0.510
  1410	-10	-15.443	78.879	0.510
  1411	-12	-15.408	14.287	0.508
  1412	-11	-15.364	34.267	0.508
  1413	-17	-15.381	11.609	0.510
  1414	-19	-15.417	-1.698	0.508
  1415	-16	-15.423	63.011	0.511
  1416	-15	-15.419	20.399	0.510
  1417	-13	-15.394	46.721	0.510
  1418	-19	-15.430	71.280	0.512
  1419	-15	-15.426	-6.557	0.509
  1420	-12	-15.392	96.187	0.511
  1421	-15	-15.388	70.108	0.507
  1422	-13	-15.364	110.797	0.510
  1423	-16	-15.370	78.189	0.510
  1424	-15	-15.367	40.876	0.512
  1425	-17	-15.383	51.831	0.508
  1426	-19	-15.419	-25.283	0.509
